6.34, 1175.57, 334.396, -31.4167, 47.7268
6.36, 1182.24, 333.769, -31.3357, 47.7268
6.38, 1188.91, 333.144, -31.2551, 47.7268
6.4, 1195.56, 332.521, -31.1749, 47.7268
6.42, 1202.19, 331.899, -31.095, 47.7268
6.44, 1208.82, 331.279, -31.0154, 47.7268
6.46, 1215.43, 330.66, -30.9362, 47.7268
6.48, 1222.03, 330.043, -30.8574, 47.7268
6.5, 1228.62, 329.427, -30.7789, 47.7268
6.52, 1235.2, 328.813, -30.7007, 47.7268
6.54, 1241.76, 328.201, -30.6229, 47.7268
6.56, 1248.32, 327.59, -30.5455, 47.7268
6.58, 1254.85, 326.98, -30.4684, 47.7268
6.6, 1261.38, 326.373, -30.3916, 47.7268
6.62, 1267.9, 325.766, -30.3151, 47.7268
6.64, 1274.4, 325.162, -30.239, 47.7268
6.66, 1280.89, 324.558, -30.1632, 47.7268
6.68, 1287.37, 323.957, -30.0878, 47.7268
6.7, 1293.84, 323.356, -30.0127, 47.7268
6.72, 1300.29, 322.758, -29.9379, 47.7268
6.74, 1306.74, 322.16, -29.8634, 47.7268
6.76, 1313.17, 321.564, -29.7892, 47.7268
6.78, 1319.59, 320.97, -29.7154, 47.7268
6.8, 1325.99, 320.377, -29.6419, 47.7268
6.82, 1332.39, 319.786, -29.5687, 47.7268
6.84, 1338.77, 319.196, -29.4958, 47.7268
6.86, 1345.15, 318.608, -29.4233, 47.7268
6.88, 1351.51, 318.021, -29.351, 47.7268
6.9, 1357.86, 317.435, -29.2791, 47.7268
6.92, 1364.19, 316.851, -29.2074, 47.7268
6.94, 1370.52, 316.268, -29.1361, 47.7268
6.96, 1376.83, 315.687, -29.0651, 47.7268
6.98, 1383.13, 315.107, -28.9944, 47.7268
7, 1389.42, 314.528, -28.924, 47.7268
7.02, 1395.7, 313.951, -28.8539, 47.7268
7.04, 1401.97, 313.376, -28.784, 47.7268
7.06, 1408.23, 312.801, -28.7145, 47.7268
7.08, 1414.47, 312.228, -28.6453, 47.7268
